id,price,listing_title,sqft,bedrooms,bathrooms,address,listing_tags,furnishing,tenure,url,state,pool,fitness,balcony,log_price,sqft_boxcox,landed_high_rise,district_enc
81,459670.0,SALAK TINGGI  2 STY 459k ! 0% Downpaymenr ! Freehold 1800 monthly instalment !,2780.0,4.0,4.0,"Cyberjaya, Sepang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/salak-tinggi-2-sty-459k-0-downpaymenr-freehold-1800-monthly-instalment-for-sale-by-stephy-tan-35787041#contact-agent, Selangor,False,False,False,13.038266295183996,5.747091479689973,landed,sepang
82,990000.0,Bandar Bukit Tinggi 2,2240.0,5.0,4.0,"batu nilam 28, Bandar Bukit Tinggi, Klang, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bandar-bukit-tinggi-2-for-sale-by-kenny-chan-36391269, Selangor,False,False,False,13.805461232211272,5.636944264928849,landed,klang
83,3340800.0,SS 19,8740.0,5.0,5.0,"Jalan SS 19/2, Subang Jaya, Selangor",Bungalow House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/ss-19-for-sale-by-allan-aw-36367171#contact-agent, Selangor,False,False,False,15.02172115655986,6.298242209682666,landed,petaling
84,1280000.0,Ampang Ampang Ampang Ampang,3800.0,5.0,5.0,"Ampang Jaya, Ampang, Selangor",Semi-Detached House,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/ampang-ampang-ampang-ampang-for-sale-by-sky-lim-35983865, Selangor,False,False,False,14.062371417145494,5.902909221195366,landed,gombak
85,2800000.0,Sierramas Sierramas Sierramas Sierramas Sierramas Sierramas Sierramas Sierramas,4500.0,4.0,5.0,"sierramas, Sierra Mas, Sungai Buloh, Selangor",Bungalow House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/sierramas-sierramas-sierramas-sierramas-sierramas-sierramas-sierramas-sierramas-for-sale-by-jeffrey-ee-33460949#contact-agent, Selangor,False,False,False,14.845130332288226,5.985468876220639,landed,gombak
86,2000000.0,EMBER @ Eco Ardence,2688.0,5.0,5.0,"Eco Ardence, Persiaran Setia Alam, Setia Alam, Shah Alam, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/ember-eco-ardence-for-sale-by-ahmad-irwan-35899457#contact-agent, Selangor,True,True,True,14.508658238524095,5.730062601621729,landed,petaling
87,388000.0,Pearl Avenue,1098.0,3.0,2.0,"Jalan Wan Siew Off Jalan 7/1, Taman Sepakat Indah, Kajang, Kajang, Selangor",Condominium,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/pearl-avenue-for-sale-by-winson-tay-36310633, Selangor,True,True,True,12.868763195921677,5.258434324495711,high-rise,hulu langat
88,446000.0,0 downpayment Double Storey Terrace415k@Telok Panglima Garang,1602.0,4.0,3.0,"Telok Panglima Garang, Kuala Langat, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/0-downpayment-double-storey-terrace415k-telok-panglima-garang-for-sale-by-jm-poon-34677156, Selangor,False,False,False,13.008076473152153,5.461872575619454,landed,kuala langat
89,1180000.0,Avanti Residences,3090.0,5.0,5.0,"Jalan Bukit Melawati U17/9, Seksyen U17, Saujana Permai, Shah Alam, Selangor",Semi-Detached House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/avanti-residences-for-sale-by-muhammad-akram-34983218, Selangor,False,False,False,13.981025843899115,5.800266741666898,landed,petaling
92,750000.0,Double Storey Terrace Taman Sri Watan Ampang,1500.0,4.0,3.0,"Ampang, Selangor",2-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/double-storey-terrace-taman-sri-watan-ampang-for-sale-by-nazrul-adree-36331829, Selangor,False,False,False,13.527829818844937,5.426917637540885,landed,gombak
93,395000.0,Rawang Bukit Rawang Jaya,1500.0,4.0,3.0,"Jalan 2/26 Bukit Rawang Jaya, Rawang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/rawang-bukit-rawang-jaya-for-sale-by-des-yap-35311470#contact-agent, Selangor,False,False,False,12.886643575525625,5.426917637540885,landed,gombak
94,918000.0,Bandar Puteri Puchong,2000.0,4.0,3.0,"Jalan Puteri, Bandar Puteri Puchong, Puchong, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bandar-puteri-puchong-for-sale-by-wendy-chin-36380928, Selangor,False,False,False,13.729953758926653,5.578322242409578,landed,sepang
95,404600.0,SqWhere Service Apartments,980.0,2.0,2.0,"SqWhere Off Jalan Sungai Buloh, Sungai Buloh, Selangor",Service Residence,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/sqwhere-service-apartments-for-sale-by-brendan-phuah-36013318#contact-agent, Selangor,True,True,False,12.910656675289594,5.195900225365803,high-rise,gombak
96,850000.0,Bukit Jelutong - Double Storey Superlink,1920.0,4.0,4.0,"Jalan Adang U8, Bukit Jelutong, Shah Alam, Glenmarie, Shah Alam, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bukit-jelutong-double-storey-superlink-for-sale-by-ridhwan-haron-35345435#contact-agent, Selangor,False,False,False,13.652992804936396,5.557065576012245,landed,petaling
97,688000.0,"Palm Walk, Bandar Sungai Long",1800.0,4.0,3.0,"Jalan SL 9/8, Bandar Sungai Long, Kajang, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/palm-walk-bandar-sungai-long-for-sale-by-shanny-tan-30330873#contact-agent, Selangor,False,False,False,13.441545570402797,5.5233065622264155,landed,hulu langat
98,6300000.0,"Bukit Gasing, Gasing Hill, Petaling Jaya",19002.0,6.0,6.0,"Petaling Jaya, Selangor",Bungalow House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/bukit-gasing-gasing-hill-petaling-jaya-for-sale-by-brandon-ann-33442352#contact-agent, Selangor,False,False,False,15.656060350091908,6.642182500640961,landed,petaling
99,280000.0,Taman Setia Jalan Johan Setia Klang,900.0,3.0,1.0,"Bandar Botanic, Klang, Selangor",1-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/taman-setia-jalan-johan-setia-klang-for-sale-by-azira-ahmad-36138437#contact-agent, Selangor,False,False,False,12.54254845357358,5.148658717867154,landed,klang
100,1800000.0,Lucent Residence,3300.0,5.0,6.0,"Persiaran Oleander, Kota Kemuning, Shah Alam, Selangor",Semi-Detached House,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/lucent-residence-for-sale-by-jayden-chan-35231599#contact-agent, Selangor,False,False,True,14.403297778421795,5.833095200073643,landed,petaling
101,598000.0,Cyber Heights Villa,1647.0,3.0,2.0,"- Jalan Cyber Suria, Cyberjaya, Sepang, Selangor",Apartment,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/cyber-heights-villa-for-sale-by-ruben-36383458#contact-agent, Selangor,True,True,True,13.301347705172173,5.476532646686265,high-rise,sepang
103,588000.0,Armanee,2008.0,4.0,3.0,"- Jalan PJU 10/1C, Damansara Damai, Damansara, Selangor",Duplex,Fully Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/armanee-for-sale-by-alice-leow-36315878#contact-agent, Selangor,True,True,True,13.28448392755959,5.580396945090794,high-rise,petaling
104,190000.0,Pangsapuri Permai (Petaling Jaya),650.0,3.0,1.0,"- Jalan PJS 1/2, Petaling Utama, Petaling Jaya, Selangor",Apartment,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/pangsapuri-permai-petaling-jaya-for-sale-by-azli-ibrahim-36372434#contact-agent, Selangor,False,False,False,12.154784614286667,4.9649055709218315,high-rise,petaling
105,950000.0,Bandar Sri Damansara,1800.0,4.0,3.0,"Jalan Cempaka, Bandar Sri Damansara, Damansara, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bandar-sri-damansara-for-sale-by-aaron-tang-35809994, Selangor,False,False,False,13.76421831620775,5.5233065622264155,landed,petaling
106,2280000.0,Fully Renovated Semi D at Setia Eco Park for Sale,3200.0,5.0,5.0,"Jalan Setia Duta, Setia Eco Park, Shah Alam, Selangor",Semi-Detached House,Fully Furnished,Freehold,https://www.propertyguru.com.my/property-listing/fully-renovated-semi-d-at-setia-eco-park-for-sale-for-sale-by-lina-koh-35678837#contact-agent, Selangor,False,False,False,14.639686439527019,5.817754604448212,landed,petaling
107,800000.0,Bukit Jelutong (Jalan Kubah),2400.0,5.0,3.0,"Bukit Jelutong, Shah Alam, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bukit-jelutong-jalan-kubah-for-sale-by-azli-ibrahim-35993996#contact-agent, Selangor,False,False,False,13.592368256649284,5.672353456128294,landed,petaling
108,2680000.0,Bukit Sungai Long 1,7169.0,6.0,5.0,"Jalan Bukit Sungai Long, Bandar Sungai Long, Kajang, Selangor",Bungalow House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bukit-sungai-long-1-for-sale-by-shanny-tan-29020408, Selangor,False,False,False,14.801327725621299,6.206748090245346,landed,hulu langat
109,800000.0,Taman Impian Putra @ Bangi,1920.0,4.0,3.0,"Bangi Lama, Bangi, Selangor",2-storey Terraced House,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/taman-impian-putra-bangi-for-sale-by-azli-ibrahim-35893988#contact-agent, Selangor,False,False,False,13.592368256649284,5.557065576012245,landed,hulu langat
110,460000.0,"Taman Aman, Sungai Pelek, Sepang",1700.0,4.0,3.0,"Sungai Pelek, Sepang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/taman-aman-sungai-pelek-sepang-for-sale-by-c-l-low-34825375#contact-agent, Selangor,False,False,True,13.038983942375959,5.493250946436728,landed,sepang
111,1160000.0,2 storey Terrace House @ Ampang,2525.0,4.0,4.0,"Ampang Jaya, Ampang, Selangor",2-storey Terraced House,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/2-storey-terrace-house-ampang-for-sale-by-zoey-kher-32496919#contact-agent, Selangor,False,False,False,13.963931425151141,5.698277325032785,landed,gombak
112,300000.0,Sutera Apartment Bandar Tun Hussein Onn,860.0,3.0,2.0,"Sutera Apartment Off Jalan Suadamai 10/1, Bandar Tun Hussein Onn, Batu 9th Cheras, Cheras, Selangor",Apartment,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/sutera-apartment-bandar-tun-hussein-onn-for-sale-by-herwan-shafie-36199829, Selangor,False,False,False,12.611541086966115,5.12329620221089,high-rise,hulu langat
114,1580000.0,Eco Grandeur,4000.0,5.0,5.0,"Persiaran Mokhtar Dahari, Eco Grandeur, Bandar Puncak Alam, Shah Alam, Selangor",Bungalow House,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/eco-grandeur-for-sale-by-kc-cheah-36390178#contact-agent, Selangor,False,False,True,14.272936037914342,5.928082735543711,landed,petaling
115,265000.0,"【Installment RM1000, Rental 1800】Below Market 50%, Near Univeristy & Mall - sunway",550.0,2.0,2.0,"Bandar Sunway, Subang Jaya, Selangor",Condominium,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/installment-rm1000-rental-1800-below-market-50-near-univeristy-mall-sunway-for-sale-by-emily-33179652#contact-agent, Selangor,True,True,False,12.487488878546145,4.868558240956306,high-rise,petaling
116,200000.0,Permai Court (Puchong Perdana),752.0,3.0,2.0,"- Jalan Puchong Perdana 1, Taman Puchong Perdana, Puchong, Selangor",Apartment,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/permai-court-puchong-perdana-for-sale-by-aini-rafiqah-35845813, Selangor,False,False,False,12.206077645517674,5.047849470145711,high-rise,sepang
117,1750000.0,Bungalow Seksyen 8,7416.0,6.0,6.0,"Seksyen 8, Shah Alam, Selangor",Bungalow House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-seksyen-8-for-sale-by-nadirah-azmi-36347048, Selangor,False,False,False,14.375126917328105,6.2225002389840665,landed,petaling
118,998000.0,Semi-D house at Semenyih,2518.0,4.0,4.0,"jalan mayuri 1/2, Semenyih, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/semi-d-house-at-semenyih-for-sale-by-jb-tan-36377156, Selangor,False,False,True,13.813509557297108,5.696862787137558,landed,hulu langat
119,1980000.0,Sunway Rydgeway,3900.0,5.0,5.0,"Ampang Jaya, Ampang, Selangor",Bungalow House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/sunway-rydgeway-for-sale-by-rashid-sukri-36383100, Selangor,True,False,True,14.498607907721096,5.915671256453686,landed,gombak
120,2200000.0,"3 Storey Terrace , U8 Bukit Jelutong Shah Alam",4893.0,6.0,6.0,"Jalan Teratak Lagenda Waterfront, Bukit Jelutong, Shah Alam, Selangor",3-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/3-storey-terrace-u8-bukit-jelutong-shah-alam-for-sale-by-herwan-shafie-35868925, Selangor,False,False,False,14.603968372873895,6.025910483418547,landed,petaling
121,430000.0,Nadayu62,850.0,3.0,2.0,"Persiaran Nadayu 1 Off Jalan Melawati 4, Taman Nadayu, Hulu Kelang, Ampang, Selangor",Apartment,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/nadayu62-for-sale-by-nazrul-adree-36315935, Selangor,True,True,False,12.971542813248437,5.116755155691901,high-rise,gombak
122,1700000.0,Semi-D house at Cheras,3250.0,6.0,6.0,"Jalan Cheras Zen, Taman Cuepacs, Cheras, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/semi-d-house-at-cheras-for-sale-by-liong-han-36267314#contact-agent, Selangor,False,False,True,14.346139397261565,5.825488986052273,landed,hulu langat
123,390000.0,Residensi Laguna (Belvedere Service Apt),971.0,3.0,2.0,"- Jalan PJS 9/1, Bandar Sunway, Petaling Jaya, Bandar Sunway, Subang Jaya, Selangor",Service Residence,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/residensi-laguna-belvedere-service-apt-for-sale-by-ts-low-36217012#contact-agent, Selangor,True,True,True,12.873904582205107,5.190798732768145,high-rise,petaling
124,690000.0,"3 Sty Semi D Regency Parc, Bandar Country Homes Bandar Country Homes Bandar Country Homes",3630.0,6.0,6.0,"Bandar Country Homes, Rawang, Selangor",Semi-Detached House,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/3-sty-semi-d-regency-parc-bandar-country-homes-bandar-country-homes-bandar-country-homes-for-sale-by-eric-chong-29797453#contact-agent, Selangor,False,False,False,13.444448325847754,5.880353151248922,landed,gombak
125,1395000.0,Peridot Hilltop Residence,6445.0,5.0,6.0,"Jln KE 3/3, Kota Emerald, Rawang, Selangor",Bungalow House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/peridot-hilltop-residence-for-sale-by-stanley-ho-36208598#contact-agent, Selangor,False,False,False,14.148405690083225,6.156940548434274,landed,gombak
126,389973.0,BANGI AREA! !! (2-Storey 24X78) Freehold #MCO Price RM385k ONLY! !! #,2485.0,4.0,4.0,"Bangi, Selangor",2-storey Terraced House,Fully Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bangi-area-2-storey-24x78-freehold-mco-price-rm385k-only-for-sale-by-serena-ang-34483587#contact-agent, Selangor,False,False,False,12.873835349216842,5.690136219929321,landed,hulu langat
127,1260000.0,Puchong,3481.0,5.0,6.0,"Puchong, Selangor",3-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/puchong-for-sale-by-eddie-pang-34321462, Selangor,False,False,True,14.04662307257814,5.8596190297675985,landed,sepang
128,998000.0,Canary Garden,2560.0,5.0,5.0,"Jalan Langat, Klang, Selangor",Semi-Detached House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/canary-garden-for-sale-by-joseph-tan-36365531#contact-agent, Selangor,False,False,False,13.813509557297108,5.705286711173776,landed,klang
129,1100000.0,Bandar Baru Bangi,3300.0,6.0,5.0,"Bandar Baru Bangi, Bandar Baru Bangi, Bangi, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/bandar-baru-bangi-for-sale-by-noctis-kwan-36390757, Selangor,False,False,False,13.910821646859095,5.833095200073643,landed,hulu langat
130,436888.0,BANGI SUPERLINK 2-SROEEY (24X75 FREEHOLD) LIMITED 2021HOC PROJECT! !!,2485.0,4.0,4.0,"Bangi, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/bangi-superlink-2-sroeey-24x75-freehold-limited-2021hoc-project-for-sale-by-serena-ang-33925330, Selangor,False,False,False,12.987434437236441,5.690136219929321,landed,hulu langat
131,499999.0,"Seksyen 8, Bandar Baru Bangi",1300.0,4.0,3.0,"Bandar Baru Bangi, Bangi, Selangor",2-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/seksyen-8-bandar-baru-bangi-for-sale-by-muhammad-daniel-36265524#contact-agent, Selangor,False,False,False,13.122363377404328,5.35019692781016,landed,hulu langat
132,385995.0,Bumi Lot! !! 24X85 LinkHouse Freehold Below Market Value! !!,2758.0,4.0,4.0,"Bangi, Selangor",2-storey Terraced House,Unfurnished,Bumi Lot,https://www.propertyguru.com.my/property-listing/bumi-lot-24x85-linkhouse-freehold-below-market-value-for-sale-by-serena-ang-34365205#contact-agent, Selangor,False,False,False,12.863582285698975,5.743075633773007,landed,hulu langat
133,650000.0,Corner Lot Double Storey Taman Nirwana Ampang,2119.0,4.0,2.0,"Ampang, Selangor",2-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/corner-lot-double-storey-taman-nirwana-ampang-for-sale-by-nazrul-adree-36331857#contact-agent, Selangor,False,False,False,13.384729180332174,5.608290655413,landed,gombak
134,367888.0,LIMITED LAST CORNER Rebate 36% ! FREEHOLD 2 Storey 24x80 Near SHOPPING MALL,3048.0,4.0,4.0,"Bandar Putra Permai, Seri Kembangan, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/limited-last-corner-rebate-36-freehold-2-storey-24x80-near-shopping-mall-for-sale-by-karen-ng-35114672, Selangor,False,False,False,12.815536541216677,5.793410452194569,landed,petaling
135,980000.0,"Dahlia, Encorp Cahaya Alam",2757.0,4.0,5.0,"Jalan Selasih U12/13, Shah Alam, Selangor",Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/dahlia-encorp-cahaya-alam-for-sale-by-amirun-kinanah-36230604, Selangor,False,False,False,13.795308871054397,5.742892269465955,landed,petaling
